order_id,date,prod_price,prod_qty,client_id,prod_id
6229;19-12-2019;161;9;45;8
6230;14-02-2019;181;6;100;20
6231;29-04-2019;254;1;75;6
6232;21-07-2019;648;9;11;11
6233;09-05-2019;484;1;48;4
6234;29-12-2019;288;3;42;9
6235;04-01-2019;109;5;88;6
6236;30-01-2019;555;7;49;1
6237;19-09-2019;798;5;15;11
6238;23-08-2019;427;3;81;17
6239;09-10-2019;903;4;6;7
6240;02-05-2019;134;5;26;14
6241;31-08-2019;263;2;90;12
6242;17-05-2019;395;6;70;15
6243;07-03-2019;312;4;80;13
6244;06-07-2019;269;1;83;4
6245;26-01-2019;441;4;93;18
6246;14-01-2019;597;2;92;19
6247;08-09-2019;326;2;77;6
6248;17-07-2019;612;5;53;20
6249;03-07-2019;474;9;5;16
6250;12-07-2019;768;5;84;9
6251;05-01-2019;200;2;82;20
6252;16-12-2019;175;8;64;2
6253;18-09-2019;646;9;80;12
6254;30-06-2019;944;7;54;16
6255;29-10-2019;350;9;34;5
6256;07-04-2019;492;3;77;17
6257;06-12-2019;288;10;91;17
6258;12-07-2019;925;7;79;8
6259;02-12-2019;819;2;46;20
6260;29-09-2019;898;6;34;14
6261;11-07-2019;567;2;42;1
6262;20-10-2019;552;3;4;6
6263;24-12-2019;204;9;12;20
6264;01-05-2019;290;6;96;1
6265;21-10-2019;566;5;47;5
6266;19-04-2019;746;9;46;16
6267;18-02-2019;137;5;48;18
6268;13-11-2019;855;10;95;13
6269;03-06-2019;691;9;82;10
6270;23-03-2019;514;7;13;14
6271;07-07-2019;380;5;16;4
6272;22-10-2019;344;6;2;9
6273;16-12-2019;820;1;90;16
6274;09-06-2019;278;4;8;20
6275;10-07-2019;923;3;13;1
6276;12-10-2019;952;5;33;6
6277;12-05-2019;173;5;60;3
6278;28-05-2019;743;9;30;8
6279;15-06-2019;582;9;60;15
6280;28-09-2019;403;7;49;12
6281;04-05-2019;281;10;89;11
6282;06-03-2019;599;10;62;17
6283;16-10-2019;536;4;42;19
6284;18-01-2019;795;8;39;9
6285;30-09-2019;856;2;84;3
6286;15-08-2019;116;3;3;20
6287;13-04-2019;319;8;14;20
6288;29-10-2019;722;10;96;12
6289;09-05-2019;468;5;80;17
6290;17-11-2019;485;7;23;8
6291;24-03-2019;424;8;81;14
6292;22-08-2019;741;8;5;17
6293;03-03-2019;343;6;28;15
6294;21-06-2019;249;9;29;13
6295;28-12-2019;655;10;74;8
6296;12-12-2019;232;4;86;3
6297;14-08-2019;365;2;70;7
6298;07-08-2019;451;2;93;17
6299;20-06-2019;764;3;96;13
6300;01-12-2019;720;3;74;18
6301;30-10-2019;856;2;1;5
6302;28-05-2019;130;7;17;7
6303;16-06-2019;601;4;91;3
6304;09-07-2019;269;1;49;10
6305;01-01-2019;302;7;13;19
6306;01-02-2019;266;9;72;15
6307;03-08-2019;274;2;21;8
6308;13-09-2019;283;3;84;20
6309;03-10-2019;473;10;75;12
6310;22-02-2019;906;6;7;9
6311;12-12-2019;659;1;38;19
6312;12-05-2019;201;4;13;2
6313;17-06-2019;193;7;91;5
6314;01-01-2019;862;3;12;6
6315;30-11-2019;118;8;29;11
6316;10-06-2019;590;2;82;11
6317;09-07-2019;762;2;32;6
6318;18-03-2019;477;4;30;10
6319;18-01-2019;810;8;65;9
6320;02-01-2019;523;5;63;11
6321;09-04-2019;241;7;41;4
6322;14-09-2019;871;9;7;12
6323;23-02-2019;267;6;6;12
6324;27-11-2019;572;9;83;2
6325;22-06-2019;357;7;8;4
6326;30-01-2019;809;10;73;10
6327;16-02-2019;349;9;11;1
6328;05-11-2019;453;7;47;17
6329;02-05-2019;499;4;58;15
6330;13-12-2019;358;4;47;5
6331;15-03-2019;616;2;33;4
6332;25-12-2019;586;10;59;13
6333;19-08-2019;515;6;82;18
6334;26-06-2019;484;1;68;17
6335;04-03-2019;327;3;33;10
6336;10-12-2019;167;10;19;17
6337;29-10-2019;520;5;46;17
6338;20-05-2019;494;3;14;4
6339;05-01-2019;994;3;84;2
6340;10-07-2019;182;6;44;4
6341;11-09-2019;684;5;16;8
6342;27-04-2019;857;2;64;7
6343;24-07-2019;446;2;90;18
6344;28-12-2019;630;1;86;13
6345;03-12-2019;968;6;53;3
6346;25-11-2019;340;2;75;6
6347;12-07-2019;250;1;43;2
6348;08-04-2019;776;6;48;5
6349;13-03-2019;470;3;37;13
6350;26-10-2019;899;6;93;1
6351;06-08-2019;407;10;60;2
6352;04-08-2019;221;4;56;17
6353;30-03-2019;100;4;66;19
6354;08-02-2019;340;5;98;19
6355;31-07-2019;937;8;96;10
6356;23-06-2019;631;5;94;16
6357;31-05-2019;280;1;54;8
6358;09-12-2019;701;4;69;10
6359;03-10-2019;208;2;15;9
6360;22-07-2019;825;4;58;15
6361;23-06-2019;323;1;77;10
6362;04-11-2019;585;3;12;13
6363;03-01-2019;392;5;33;11
6364;12-09-2019;490;5;78;10
6365;30-08-2019;457;9;80;5
6366;03-05-2019;477;3;43;8
6367;12-12-2019;299;2;20;11
6368;10-12-2019;390;3;3;5
6369;10-05-2019;417;7;73;4
6370;06-07-2019;672;6;71;13
6371;23-08-2019;876;10;74;14
6372;05-11-2019;742;3;4;19
6373;24-10-2019;758;8;91;16
6374;04-12-2019;375;8;93;15
6375;14-06-2019;790;1;56;10
6376;17-03-2019;942;9;6;2
6377;20-07-2019;542;7;62;5
6378;20-04-2019;543;5;52;15
6379;22-04-2019;328;1;21;12
6380;29-07-2019;549;5;3;1
6381;13-03-2019;940;4;85;13
6382;10-10-2019;597;2;42;14
6383;18-03-2019;331;2;12;19
6384;09-12-2019;620;5;10;12
6385;28-07-2019;722;8;11;9
6386;27-07-2019;478;1;11;6
6387;23-04-2019;692;6;19;5
6388;14-01-2019;479;9;22;11
6389;30-01-2019;373;1;7;1
6390;27-08-2019;277;10;62;6
6391;22-03-2019;757;8;69;18
6392;12-10-2019;928;5;86;4
6393;12-06-2019;490;4;49;17
6394;05-09-2019;536;4;9;5
6395;06-04-2019;361;9;18;10
6396;08-06-2019;808;10;73;14
6397;17-03-2019;323;3;69;20
6398;26-12-2019;501;1;50;4
6399;13-01-2019;203;3;63;2
6400;27-11-2019;448;9;72;11
6401;24-07-2019;543;10;54;20
6402;14-09-2019;104;5;48;18
6403;01-05-2019;635;8;84;13
6404;24-07-2019;888;4;91;5
6405;05-01-2019;245;6;33;9
6406;12-05-2019;701;7;43;10
6407;26-10-2019;991;4;12;8
6408;19-11-2019;261;3;31;11
6409;05-02-2019;148;7;42;4
6410;19-02-2019;718;3;76;16
6411;18-01-2019;906;8;3;8
6412;30-05-2019;342;6;16;7
6413;09-03-2019;717;6;57;19
6414;05-01-2019;572;6;14;20
6415;11-10-2019;305;10;61;9
6416;06-01-2019;949;3;49;8
6417;26-03-2019;801;4;87;5
6418;24-05-2019;837;8;75;5
6419;05-04-2019;325;4;84;8
6420;19-03-2019;484;8;70;4
6421;10-07-2019;581;1;38;12
6422;27-04-2019;204;1;65;16
6423;12-11-2019;636;9;90;19
6424;07-06-2019;387;3;20;13
6425;19-03-2019;996;7;35;7
6426;19-05-2019;935;8;95;15
6427;28-07-2019;773;6;56;1
6428;02-12-2019;921;7;73;4
6429;22-11-2019;206;2;33;10
6430;13-03-2019;309;10;65;10
6431;14-12-2019;703;1;49;4
6432;16-07-2019;199;6;27;17
6433;26-06-2019;165;10;57;4
6434;19-03-2019;775;3;44;9
6435;22-09-2019;430;3;60;8
6436;16-10-2019;783;10;98;7
6437;01-04-2019;275;2;6;11
6438;15-08-2019;495;8;34;20
6439;12-03-2019;333;5;73;8
6440;20-12-2019;932;9;79;20
6441;15-09-2019;904;6;77;11
6442;27-08-2019;489;2;1;4
6443;03-12-2019;267;7;28;3
6444;07-04-2019;651;7;37;6
6445;24-05-2019;312;7;96;17
6446;22-01-2019;508;6;11;17
6447;27-01-2019;731;8;80;9
6448;05-08-2019;409;6;39;3
6449;04-06-2019;556;4;57;7
6450;09-09-2019;115;3;1;16
6451;14-09-2019;391;6;5;11
6452;26-03-2019;732;3;86;9
6453;04-12-2019;377;3;81;16
6454;22-11-2019;408;7;26;2
6455;30-01-2019;855;5;74;17
6456;20-03-2019;172;2;60;2
6457;19-11-2019;629;4;96;16
6458;14-03-2019;607;2;61;14
6459;17-02-2019;934;2;43;12
6460;07-08-2019;254;4;15;12
6461;24-12-2019;812;6;56;7
6462;08-07-2019;613;2;59;9
6463;02-07-2019;194;4;86;13
6464;03-12-2019;920;4;51;12
6465;03-12-2019;682;7;76;19
6466;07-04-2019;213;7;82;13
6467;20-01-2019;802;1;96;14
6468;09-03-2019;564;1;31;8
6469;17-01-2019;993;3;79;1
6470;02-04-2019;122;7;8;11
6471;28-10-2019;311;8;70;3
6472;25-10-2019;926;6;21;9
6473;25-03-2019;694;8;16;9
6474;15-12-2019;610;6;10;5
6475;23-10-2019;648;6;31;10
6476;08-07-2019;401;5;79;10
6477;18-08-2019;210;1;80;18
6478;23-05-2019;897;2;80;17
6479;26-03-2019;933;4;13;20
6480;17-11-2019;115;9;56;12
6481;12-12-2019;888;7;49;12
6482;27-12-2019;336;9;11;13
6483;24-11-2019;190;9;81;5
6484;02-12-2019;769;2;77;13
6485;11-03-2019;754;6;71;16
6486;24-09-2019;231;7;86;18
6487;04-07-2019;326;6;29;11
6488;10-09-2019;362;7;7;11
6489;13-09-2019;160;1;34;2
6490;11-01-2019;650;10;8;12
6491;21-12-2019;547;2;80;20
6492;09-04-2019;103;8;17;4
6493;24-09-2019;394;4;35;18
6494;26-01-2019;772;4;43;7
6495;16-01-2019;124;5;5;10
6496;08-06-2019;906;5;29;15
6497;16-07-2019;301;1;14;11
6498;17-07-2019;502;1;62;17
6499;28-06-2019;391;7;39;1
6500;16-10-2019;601;9;97;18
6501;15-05-2019;810;10;90;14
6502;07-05-2019;228;2;88;17
6503;02-01-2019;116;8;15;15
6504;27-06-2019;379;7;74;9
6505;17-12-2019;684;2;18;16
6506;28-01-2019;358;9;88;1
6507;21-01-2019;725;3;62;8
6508;09-04-2019;657;2;87;12
6509;19-05-2019;342;3;48;11
6510;18-02-2019;167;3;60;5
6511;02-12-2019;937;2;47;7
6512;03-09-2019;595;10;16;10
6513;01-05-2019;785;4;48;6
6514;27-05-2019;327;6;34;5
6515;25-07-2019;578;10;18;14
6516;18-03-2019;936;8;52;6
6517;19-07-2019;193;3;15;20
6518;03-03-2019;661;9;34;15
6519;26-10-2019;483;1;98;4
6520;29-05-2019;938;9;8;14
6521;15-01-2019;307;3;3;2
6522;20-02-2019;307;5;41;8
6523;21-09-2019;586;4;82;2
6524;10-02-2019;600;10;48;15
6525;16-08-2019;130;7;89;3
6526;10-09-2019;925;9;77;2
6527;04-06-2019;551;5;22;14
6528;15-06-2019;745;7;14;4
6529;30-11-2019;866;4;73;8
6530;08-10-2019;634;5;36;3
6531;25-01-2019;367;1;100;16
6532;12-06-2019;610;7;100;2
6533;08-12-2019;945;7;90;8
6534;15-02-2019;873;9;20;8
6535;12-11-2019;500;2;80;7
6536;05-11-2019;356;5;93;18
6537;25-01-2019;703;6;67;10
6538;24-12-2019;184;5;86;17
6539;27-08-2019;976;9;95;5
6540;29-05-2019;812;10;81;6
6541;22-12-2019;342;4;1;4
6542;10-06-2019;313;8;50;7
6543;26-03-2019;754;1;73;17
6544;02-11-2019;111;6;76;13
6545;09-03-2019;867;6;54;5
6546;10-12-2019;677;5;84;3
6547;20-01-2019;410;4;61;5
6548;09-09-2019;423;10;38;13
6549;30-01-2019;244;1;44;6
6550;05-08-2019;876;10;48;5
6551;14-09-2019;645;2;19;3
6552;05-09-2019;455;7;92;12
6553;25-06-2019;795;1;19;20
6554;31-07-2019;930;10;40;13
6555;18-01-2019;349;3;60;10
6556;08-12-2019;321;7;82;4
6557;29-03-2019;855;1;37;18
6558;08-04-2019;184;5;19;16
6559;18-03-2019;727;2;17;17
6560;20-09-2019;910;9;77;13
6561;07-04-2019;476;4;66;10
6562;12-01-2019;812;4;61;10
6563;24-12-2019;532;1;88;4
6564;28-12-2019;480;8;92;11
6565;08-01-2019;548;1;52;14
6566;10-10-2019;736;7;48;14
6567;22-09-2019;522;7;16;9
6568;31-08-2019;119;7;5;6
6569;01-01-2019;840;7;71;8
6570;27-04-2019;762;1;100;10
6571;20-01-2019;268;8;8;16
6572;30-12-2019;729;3;26;6
6573;23-08-2019;371;7;41;17
6574;01-12-2019;449;9;60;12
6575;31-03-2019;434;9;85;8
6576;14-08-2019;846;10;41;9
6577;12-09-2019;216;6;33;11
6578;24-11-2019;677;9;62;9
6579;10-03-2019;797;10;48;8
6580;10-07-2019;533;7;69;15
6581;19-05-2019;112;1;1;12
6582;10-01-2019;315;9;55;18
6583;04-01-2019;255;2;34;7
6584;19-04-2019;270;7;6;10
6585;21-06-2019;948;6;70;16
6586;21-08-2019;674;2;61;18
6587;28-03-2019;968;1;8;6
6588;09-11-2019;353;5;82;19
6589;12-12-2019;633;4;85;18
6590;06-08-2019;629;9;92;9
6591;01-06-2019;275;6;4;3
6592;03-02-2019;860;7;24;12
6593;11-07-2019;163;1;21;12
6594;01-03-2019;460;9;8;16
6595;25-02-2019;563;5;34;11
6596;10-06-2019;399;1;52;3
6597;10-12-2019;718;9;81;4
6598;27-03-2019;631;10;61;2
6599;16-04-2019;635;3;80;3
6600;19-05-2019;810;9;35;2
6601;19-07-2019;642;1;87;14
6602;09-10-2019;265;8;82;4
6603;17-05-2019;449;4;20;20
6604;05-09-2019;958;2;92;1
6605;06-12-2019;295;10;64;13
6606;09-07-2019;471;1;78;11
6607;20-07-2019;356;6;41;14
6608;06-07-2019;176;5;70;18
6609;16-04-2019;680;2;78;4
6610;13-07-2019;207;8;51;11
6611;09-02-2019;128;10;86;20
6612;10-12-2019;301;10;82;14
6613;25-03-2019;317;2;63;17
6614;11-03-2019;553;8;59;15
6615;19-02-2019;779;1;6;2
6616;24-03-2019;753;6;42;3
6617;15-07-2019;732;4;92;17
6618;15-11-2019;777;8;80;2
6619;07-03-2019;774;4;11;6
6620;25-07-2019;998;5;79;10
6621;12-03-2019;267;7;33;16
6622;16-12-2019;844;3;41;13
6623;17-12-2019;239;7;53;17
6624;11-02-2019;216;2;26;15
6625;23-10-2019;304;1;36;6
6626;22-10-2019;978;6;40;7
6627;16-02-2019;958;2;91;8
6628;07-06-2019;520;2;73;18
6629;28-04-2019;790;10;97;17
6630;24-06-2019;976;2;64;9
6631;21-09-2019;250;10;91;3
6632;22-10-2019;314;8;70;4
6633;23-04-2019;702;4;42;14
6634;05-06-2019;300;4;79;8
6635;18-04-2019;101;4;69;10
6636;25-12-2019;309;6;82;13
6637;04-08-2019;800;4;74;16
6638;29-07-2019;221;2;64;8
6639;13-01-2019;620;8;98;10
6640;04-04-2019;905;8;22;11
6641;27-08-2019;669;2;2;16
6642;23-12-2019;134;7;10;16
6643;18-02-2019;736;10;11;3
6644;14-03-2019;822;4;59;20
6645;12-02-2019;424;2;63;15
6646;05-03-2019;181;7;77;11
6647;19-09-2019;807;9;50;16
6648;04-09-2019;356;3;41;8
6649;25-10-2019;837;9;73;14
6650;12-02-2019;597;6;39;11
6651;12-07-2019;374;10;83;19
6652;02-11-2019;929;4;89;18
6653;27-10-2019;509;5;1;16
6654;30-03-2019;904;10;43;16
6655;22-12-2019;270;8;27;1
6656;21-11-2019;857;2;63;4
6657;21-12-2019;561;1;67;7
6658;24-03-2019;496;2;69;18
6659;15-08-2019;541;10;45;9
6660;11-03-2019;721;10;65;20
6661;06-11-2019;231;3;34;6
6662;09-10-2019;235;7;26;7
6663;28-05-2019;640;6;34;11
6664;17-07-2019;854;4;74;11
6665;31-10-2019;117;9;59;5
6666;19-11-2019;643;7;65;8
6667;20-06-2019;581;10;70;19
6668;04-07-2019;507;4;3;10
6669;10-09-2019;933;10;100;2
6670;17-04-2019;844;9;33;15
6671;21-01-2019;892;2;51;4
6672;11-10-2019;445;8;45;16
6673;21-03-2019;398;2;13;3
6674;31-08-2019;666;3;96;11
6675;22-09-2019;468;10;75;10
6676;07-02-2019;953;7;43;7
6677;26-07-2019;832;1;12;13
6678;09-11-2019;913;2;2;5
6679;31-07-2019;741;3;89;5
6680;26-09-2019;466;4;94;5
6681;27-06-2019;632;6;22;13
6682;20-08-2019;266;6;72;16
6683;18-01-2019;688;8;72;18
6684;09-12-2019;405;10;80;10
6685;29-04-2019;973;3;34;18
6686;26-05-2019;970;4;88;7
6687;13-04-2019;328;4;81;13
6688;16-06-2019;685;2;63;1
6689;25-09-2019;412;8;44;10
6690;16-02-2019;607;4;92;18
6691;03-11-2019;453;1;38;16
6692;31-10-2019;666;3;62;15
6693;28-06-2019;222;3;80;17
6694;06-12-2019;122;8;97;14
6695;22-03-2019;144;2;82;5
6696;08-09-2019;600;3;29;20
6697;12-10-2019;752;7;75;10
6698;15-02-2019;414;6;70;7
6699;13-11-2019;176;5;19;3
6700;14-04-2019;770;2;42;4
6701;18-05-2019;138;4;77;20
6702;01-07-2019;249;3;80;18
6703;26-01-2019;151;5;71;2
6704;20-07-2019;865;5;87;10
6705;28-11-2019;741;1;97;16
6706;23-12-2019;928;2;63;6
6707;01-01-2019;440;2;55;6
6708;13-03-2019;241;5;15;20
6709;29-05-2019;762;2;50;4
6710;12-04-2019;164;5;4;7
6711;14-05-2019;348;10;89;17
6712;30-03-2019;391;2;12;17
6713;23-05-2019;349;2;17;15
6714;22-11-2019;731;1;9;5
6715;26-04-2019;180;5;35;2
6716;09-07-2019;189;5;77;12
6717;15-01-2019;539;6;30;18
6718;14-02-2019;247;10;16;11
6719;18-08-2019;528;8;38;20
6720;13-04-2019;773;6;7;7
6721;04-08-2019;605;4;15;12
6722;18-05-2019;155;5;43;3
6723;26-10-2019;560;8;30;8
6724;20-07-2019;778;4;14;17
6725;12-09-2019;249;9;34;19
6726;10-01-2019;175;3;47;1
6727;18-01-2019;642;6;59;14
6728;18-01-2019;143;6;2;8
6729;14-03-2019;539;4;66;20
6730;15-03-2019;306;2;12;15
6731;14-04-2019;362;2;97;20
6732;25-08-2019;348;2;55;20
6733;23-07-2019;110;5;92;13
6734;05-11-2019;316;2;86;16
6735;19-01-2019;119;2;73;13
6736;30-05-2019;190;3;86;4
6737;15-09-2019;587;8;50;18
6738;11-11-2019;315;5;80;10
6739;11-06-2019;409;9;14;16
6740;27-10-2019;822;3;36;5
6741;26-11-2019;413;7;29;9
6742;09-07-2019;929;9;53;4
6743;03-02-2019;845;6;30;16
6744;29-09-2019;720;10;56;1
6745;12-08-2019;568;5;37;10
6746;26-10-2019;139;8;68;12
6747;15-07-2019;144;4;48;9
6748;30-01-2019;635;7;98;13
6749;23-02-2019;144;2;25;3
6750;22-04-2019;382;6;55;16
6751;23-12-2019;328;5;67;1
6752;01-11-2019;151;2;29;18
6753;23-09-2019;879;3;70;18
6754;25-11-2019;401;4;55;4
6755;02-07-2019;135;2;78;6
6756;24-11-2019;634;10;20;18
6757;31-10-2019;664;9;35;11
6758;27-10-2019;967;1;91;19
6759;22-01-2019;472;3;59;16
6760;09-12-2019;395;3;99;12
6761;16-09-2019;575;3;15;19
6762;27-12-2019;734;8;16;13
6763;18-10-2019;389;3;84;12
6764;26-02-2019;195;5;3;16
6765;16-12-2019;994;9;61;13
6766;14-07-2019;243;10;21;8
6767;28-12-2019;811;3;78;14
6768;20-02-2019;373;8;37;11
6769;20-01-2019;851;10;77;15
6770;27-01-2019;339;9;33;14
6771;20-02-2019;175;4;58;1
6772;24-09-2019;607;10;57;15
6773;30-06-2019;585;1;33;1
6774;17-02-2019;669;7;32;12
6775;14-07-2019;870;2;28;11
6776;15-12-2019;659;4;29;7
6777;28-11-2019;831;4;63;6
6778;11-01-2019;716;2;18;4
6779;17-02-2019;399;4;4;1
6780;06-08-2019;659;7;35;16
6781;22-02-2019;222;6;86;11
6782;11-12-2019;339;4;2;12
6783;27-05-2019;204;2;83;3
6784;26-04-2019;341;6;21;13
6785;31-01-2019;850;10;20;15
6786;12-01-2019;111;2;7;10
6787;03-05-2019;750;2;26;20
6788;15-01-2019;862;7;44;4
6789;18-06-2019;705;9;59;2
6790;16-02-2019;355;9;77;5
6791;14-12-2019;870;8;3;11
6792;04-05-2019;265;3;84;11
6793;21-07-2019;368;1;99;5
6794;31-10-2019;686;2;83;6
6795;03-02-2019;876;6;62;10
6796;27-08-2019;230;7;8;20
6797;18-04-2019;102;8;8;20
6798;05-12-2019;380;3;36;10
6799;03-08-2019;182;7;89;13
6800;03-06-2019;583;4;63;17
6801;21-04-2019;897;5;100;7
6802;14-04-2019;480;1;61;5
6803;30-05-2019;906;9;100;7
6804;27-12-2019;376;10;67;17
6805;21-12-2019;136;8;44;4
6806;01-12-2019;696;2;91;10
6807;12-07-2019;770;5;36;20
6808;17-07-2019;871;6;99;11
6809;06-12-2019;708;10;25;4
6810;29-09-2019;852;9;73;16
6811;21-01-2019;393;9;56;11
6812;16-03-2019;179;6;20;19
6813;04-09-2019;537;10;36;4
6814;17-01-2019;345;10;72;1
6815;28-02-2019;133;4;72;5
6816;30-11-2019;872;2;87;7
6817;22-03-2019;620;10;7;13
6818;19-12-2019;899;2;98;12
6819;24-09-2019;362;4;96;15
6820;05-12-2019;608;7;73;7
6821;18-02-2019;297;9;65;2
6822;29-06-2019;688;10;1;7
6823;16-08-2019;182;3;75;13
6824;28-02-2019;587;3;52;13
6825;15-10-2019;368;6;10;4
6826;17-05-2019;216;8;96;5
6827;17-06-2019;297;10;4;12
6828;26-03-2019;922;10;83;19
6829;23-08-2019;541;7;74;17
6830;15-08-2019;446;10;57;13
6831;25-09-2019;107;3;18;1
6832;27-02-2019;850;4;88;18
6833;14-07-2019;287;3;2;9
6834;13-01-2019;531;3;5;17
6835;04-03-2019;847;2;47;13
6836;14-09-2019;471;10;70;5
6837;10-11-2019;336;1;69;1
6838;17-10-2019;983;8;62;11
6839;04-06-2019;250;1;9;8
6840;15-08-2019;413;8;71;6
6841;29-01-2019;316;8;48;9
6842;10-01-2019;857;3;7;17
6843;11-11-2019;858;7;24;14
6844;20-07-2019;519;8;20;19
6845;03-11-2019;948;10;77;3
6846;11-01-2019;832;4;75;11
6847;22-12-2019;172;3;94;4
6848;29-12-2019;862;8;57;11
6849;10-04-2019;916;6;80;5
6850;14-02-2019;621;1;39;6
6851;06-06-2019;778;5;76;4
6852;22-03-2019;524;3;53;4
6853;23-09-2019;694;1;31;15
6854;19-01-2019;681;1;89;15
6855;18-08-2019;579;3;94;14
6856;12-05-2019;402;4;73;16
6857;19-10-2019;745;8;95;17
6858;17-01-2019;399;7;66;10
6859;15-12-2019;114;4;7;5
6860;06-04-2019;348;3;21;2
6861;27-06-2019;613;9;29;18
6862;29-05-2019;216;2;18;9
6863;15-04-2019;710;10;69;10
6864;19-12-2019;244;5;76;17
6865;14-10-2019;548;10;92;10
6866;01-06-2019;405;2;94;16
6867;21-09-2019;421;5;31;3
6868;02-02-2019;304;4;60;3
6869;23-12-2019;159;9;9;9
6870;15-04-2019;952;2;6;7
6871;01-02-2019;432;1;87;9
6872;10-01-2019;345;2;70;12
6873;23-04-2019;484;8;59;14
6874;24-01-2019;771;1;19;18
6875;19-01-2019;798;2;31;1
6876;16-09-2019;799;8;72;14
6877;07-06-2019;395;1;88;6
6878;05-08-2019;247;2;69;18
6879;22-01-2019;328;7;95;8
6880;20-11-2019;231;5;1;20
6881;09-04-2019;466;1;23;12
6882;06-01-2019;202;8;19;20
6883;25-05-2019;468;3;100;15
6884;21-08-2019;220;1;23;16
6885;31-12-2019;434;6;77;17
6886;26-05-2019;356;8;7;4
6887;16-06-2019;622;9;34;7
6888;20-05-2019;196;3;77;15
6889;07-12-2019;199;3;36;11
6890;14-09-2019;356;6;6;7
6891;11-12-2019;968;8;5;18
6892;03-12-2019;872;4;17;17
6893;18-03-2019;167;6;46;15
6894;25-01-2019;440;9;42;19
6895;15-04-2019;854;2;48;16
6896;24-07-2019;639;6;39;9
6897;07-08-2019;505;10;67;16
6898;24-05-2019;198;8;94;8
6899;14-06-2019;450;9;58;14
6900;09-02-2019;293;2;94;7
6901;16-10-2019;290;4;29;2
6902;21-05-2019;424;9;28;12
6903;27-09-2019;195;1;8;18
6904;26-03-2019;481;4;78;7
6905;28-08-2019;352;9;85;1
6906;31-08-2019;924;8;70;11
6907;22-01-2019;435;9;66;8
6908;22-04-2019;284;7;56;3
6909;11-02-2019;365;4;81;4
6910;02-01-2019;771;2;70;19
6911;19-08-2019;980;2;76;5
6912;20-12-2019;252;4;76;18
6913;14-02-2019;759;1;98;20
6914;18-11-2019;140;8;10;1
6915;05-08-2019;946;9;31;15
6916;01-12-2019;453;6;55;2
6917;05-03-2019;801;5;62;9
6918;11-07-2019;635;6;16;6
6919;23-07-2019;172;6;37;9
6920;19-07-2019;421;8;58;12
6921;08-09-2019;770;6;63;5
6922;15-10-2019;756;6;94;2
6923;09-02-2019;546;8;44;9
6924;03-05-2019;680;6;17;20
6925;07-05-2019;358;7;11;14
6926;26-03-2019;661;5;77;3
6927;30-10-2019;813;6;4;4
6928;02-04-2019;436;7;35;3
6929;14-10-2019;622;10;36;18
6930;03-05-2019;836;2;2;15
6931;03-03-2019;674;4;4;11
6932;10-07-2019;865;2;24;2
6933;22-10-2019;605;3;88;18
6934;24-02-2019;885;8;26;17
6935;05-07-2019;520;9;86;17
6936;14-10-2019;855;5;48;5
6937;02-02-2019;379;2;46;10
6938;22-12-2019;575;7;39;16
6939;09-01-2019;761;8;40;20
6940;18-02-2019;498;6;77;4
6941;06-12-2019;648;5;34;15
6942;25-12-2019;409;4;89;16
6943;18-07-2019;628;4;59;2
6944;16-01-2019;469;8;56;17
6945;19-11-2019;238;7;53;3
6946;26-06-2019;777;6;21;1
6947;31-01-2019;709;5;21;2
6948;21-06-2019;173;5;50;19
6949;19-09-2019;484;10;91;20
6950;08-03-2019;448;7;31;4
6951;28-07-2019;850;8;8;14
6952;16-02-2019;446;5;21;16
6953;03-03-2019;456;2;25;3
6954;10-10-2019;713;9;43;13
6955;14-03-2019;937;7;96;17
6956;23-10-2019;732;3;99;12
6957;01-05-2019;650;3;29;13
6958;07-03-2019;999;6;5;4
6959;28-11-2019;793;9;94;16
6960;21-11-2019;635;1;63;19
6961;29-03-2019;899;6;63;8
6962;05-04-2019;380;9;18;8
6963;19-11-2019;612;6;46;17
6964;11-06-2019;497;6;10;5
6965;02-09-2019;861;6;80;14
6966;16-12-2019;735;3;62;18
6967;12-02-2019;704;3;92;18
6968;10-07-2019;654;5;58;11
6969;13-11-2019;843;10;69;14
6970;17-10-2019;647;10;35;19
6971;06-09-2019;433;4;71;12
6972;09-09-2019;376;8;88;8
6973;24-12-2019;882;3;35;14
6974;28-09-2019;493;2;35;10
6975;26-04-2019;475;5;31;20
6976;31-10-2019;480;10;20;6
6977;18-04-2019;842;3;62;1
6978;01-09-2019;319;6;44;11
6979;04-09-2019;815;1;47;1
6980;09-09-2019;176;2;78;6
6981;10-12-2019;885;5;94;4
6982;24-06-2019;772;5;63;13
6983;17-03-2019;362;3;60;8
6984;31-10-2019;165;7;11;9
6985;15-05-2019;860;10;29;14
6986;25-06-2019;665;7;50;8
6987;17-07-2019;597;3;53;9
6988;07-12-2019;949;2;61;20
6989;08-12-2019;506;1;12;17
6990;02-08-2019;965;5;73;20
6991;21-07-2019;114;7;65;9
6992;03-06-2019;698;9;32;13
6993;01-03-2019;282;1;60;10
6994;09-02-2019;830;1;65;9
6995;01-06-2019;992;9;100;2
6996;26-03-2019;711;2;96;3
6997;21-05-2019;492;3;16;12
6998;02-05-2019;526;5;61;18
6999;15-02-2019;154;3;15;16
7000;22-02-2019;548;3;59;2
7001;08-10-2019;903;4;24;2
7002;14-04-2019;971;4;64;15
7003;12-12-2019;374;1;26;18
7004;24-12-2019;664;1;29;20
